,index,date,ticker,avg_days_between
17990,0,2023-03-01,RIVN,6.75
17991,0,2023-03-01,DOW,6.75
17992,0,2023-03-01,GOLD,6.75
17993,0,2023-03-01,AZO,6.75
17994,0,2023-03-01,MET,6.75
17995,0,2023-03-01,DLTR,6.75
17996,0,2023-03-01,WBA,6.75
17997,0,2023-03-01,BX,6.75
17998,0,2023-03-01,SE,6.75
17999,0,2023-03-01,BDX,6.75
18000,0,2023-03-01,ADM,6.75
18001,0,2023-03-01,CNC,6.75
18002,0,2023-03-01,ALB,6.75
18003,0,2023-03-01,LNG,6.75
18004,0,2023-03-01,HUBS,6.75
18005,0,2023-03-01,FIVE,6.75
18006,0,2023-03-01,KMI,6.75
18007,0,2023-03-01,SYF,6.75
18008,0,2023-03-01,CF,6.75
18009,0,2023-03-01,MO,6.75
18010,0,2023-03-01,ZS,6.75
18011,0,2023-03-01,EBAY,6.75
18012,0,2023-03-01,ROST,6.75
18013,0,2023-03-01,EMR,6.75
18014,0,2023-03-01,GEHC,6.75
18015,0,2023-03-01,NET,6.75
18016,0,2023-03-01,AA,6.75
18017,0,2023-03-01,URI,6.75
18018,0,2023-03-01,RCL,6.75
18019,0,2023-03-01,ROKU,6.75
18020,0,2023-03-01,NXPI,6.75
18021,0,2023-03-01,WBD,6.75
18022,0,2023-03-01,RH,6.75
18023,0,2023-03-01,WDC,6.75
18024,0,2023-03-01,DOCU,6.75
18025,0,2023-03-01,MDB,6.75
18026,0,2023-03-01,FISV,6.75
18027,0,2023-03-01,MAR,6.75
18028,0,2023-03-01,WDAY,6.75
18029,0,2023-03-01,LYFT,6.75
18030,0,2023-03-01,DDOG,6.75
18031,0,2023-03-01,NSC,6.75
18032,0,2023-03-01,ITW,6.75
18033,0,2023-03-01,MDLZ,6.75
18034,0,2023-03-01,LUV,6.75
18035,0,2023-03-01,KMB,6.75
18036,0,2023-03-01,WM,6.75
18037,0,2023-03-01,ETSY,6.75
18038,0,2023-03-01,ADSK,6.75
18039,0,2023-03-01,TEVA,6.75
18040,0,2023-03-01,TSCO,6.75
18041,0,2023-03-01,DFS,6.75
18042,0,2023-03-01,PLUG,6.75
18043,0,2023-03-01,HES,6.75
18044,0,2023-03-01,WYNN,6.75
18045,0,2023-03-01,SEDG,6.75
18046,0,2023-03-01,EW,6.75
18047,0,2023-03-01,LEN,6.75
18048,0,2023-03-01,APA,6.75
18049,0,2023-03-01,EQT,6.75
18050,0,2023-03-01,SOFI,6.75
18051,0,2023-03-01,AFL,6.75
18052,0,2023-03-01,MTCH,6.75
18053,0,2023-03-01,LVS,6.75
18054,0,2023-03-01,GLW,6.75
18055,0,2023-03-01,DD,6.75
18056,0,2023-03-01,ZM,6.75
18057,0,2023-03-01,NUE,6.75
18058,0,2023-03-01,CAH,6.75
18059,0,2023-03-01,TTWO,6.75
18060,0,2023-03-01,ULTA,6.75
18061,0,2023-03-01,MRO,6.75
18062,0,2023-03-01,NCLH,6.75
18063,0,2023-03-01,MOS,6.75
18064,0,2023-03-01,SO,6.75
18065,0,2023-03-01,ILMN,6.75
18066,0,2023-03-01,HZNP,6.75
18067,0,2023-03-01,CTRA,6.75
18068,0,2023-03-01,WMB,6.75
18069,0,2023-03-01,ABC,6.75
18070,0,2023-03-01,MARA,6.75
18071,0,2023-03-01,KR,6.75
18072,0,2023-03-01,CAG,6.75
18073,0,2023-03-01,RIG,6.75
18074,0,2023-03-01,ALLY,6.75
18075,0,2023-03-01,DPZ,6.75
18076,0,2023-03-01,SYY,6.75
18077,0,2023-03-01,DHI,6.75
18078,0,2023-03-01,EA,6.75
18079,0,2023-03-01,ANET,6.75
18080,0,2023-03-01,BILL,6.75
18081,0,2023-03-01,CPNG,6.75
18082,0,2023-03-01,Z,6.75
18083,0,2023-03-01,PLTR,6.75
18084,0,2023-03-01,PINS,6.75
18085,0,2023-03-01,MGM,6.75
18086,0,2023-03-01,PARA,6.75
18087,0,2023-03-01,TROW,6.75
18088,0,2023-03-01,HSY,6.75
18089,0,2023-03-01,CLF,6.75
18090,0,2023-03-01,PBR,6.75
18091,0,2023-03-01,AIG,6.75
18092,0,2023-03-01,SPLK,6.75
18093,0,2023-03-01,ALGN,6.75
18094,0,2023-03-01,BURL,6.75
18095,0,2023-03-01,LCID,6.75
18096,0,2023-03-01,DKNG,6.75
18097,0,2023-03-01,TDOC,6.75
18098,0,2023-03-01,EXPE,6.75
18099,0,2023-03-01,KMX,6.75
18100,0,2023-03-01,W,6.75
18101,0,2023-03-01,RUN,6.75
18102,0,2023-03-01,TTD,6.75
18103,0,2023-03-01,GNRC,6.75
18104,0,2023-03-01,TAL,6.75
18105,0,2023-03-01,PPG,6.75
18106,0,2023-03-01,CROX,6.75
18107,0,2023-03-01,BBWI,6.75
18108,0,2023-03-01,NLY,6.75
18109,0,2023-03-01,HPQ,6.75
18110,0,2023-03-01,AR,6.75
18111,0,2023-03-01,PCG,6.75
18112,0,2023-03-01,HIG,6.75
18113,0,2023-03-01,CHWY,6.75
18114,0,2023-03-01,SWKS,6.75
18115,0,2023-03-01,OKTA,6.75
18116,0,2023-03-01,SU,6.75
18117,0,2023-03-01,SRPT,6.75
18118,0,2023-03-01,APO,6.75
18119,0,2023-03-01,SNAP,6.75
18120,0,2023-03-01,BBBY,6.75
18121,0,2023-03-01,EDU,6.75
18122,0,2023-03-01,NOV,6.75
18123,0,2023-03-01,ET,6.75
18124,0,2023-03-01,NVAX,6.75
18125,0,2023-03-01,GSK,6.75
18126,0,2023-03-01,MDGL,6.75
18127,0,2023-03-01,CHPT,6.75
18128,0,2023-03-01,DKS,6.75
18129,0,2023-03-01,BBY,6.75
18130,0,2023-03-01,X,6.75
18131,0,2023-03-01,KKR,6.75
18132,0,2023-03-01,AXSM,6.75
18133,0,2023-03-01,CCJ,6.75
18134,0,2023-03-01,VFC,6.75
18135,0,2023-03-01,TPR,6.75
18136,0,2023-03-01,KSS,6.75
18137,0,2023-03-01,TWLO,6.75
18138,0,2023-03-01,CLX,6.75
18139,0,2023-03-01,AGNC,6.75
18140,0,2023-03-01,RACE,6.75
18141,0,2023-03-01,AFRM,6.75
18142,0,2023-03-01,CPB,6.75
18143,0,2023-03-01,FOXA,6.75
18144,0,2023-03-01,EPD,6.75
18145,0,2023-03-01,DELL,6.75
18146,0,2023-03-01,NTR,6.75
18147,0,2023-03-01,MSTR,6.75
18148,0,2023-03-01,TOL,6.75
18149,0,2023-03-01,TOST,6.75
18150,0,2023-03-01,MPW,6.75
18151,0,2023-03-01,STNG,6.75
18152,0,2023-03-01,AAP,6.75
18153,0,2023-03-01,WSM,6.75
18154,0,2023-03-01,TECK,6.75
18155,0,2023-03-01,SPOT,6.75
18156,0,2023-03-01,ANF,6.75
18157,0,2023-03-01,STX,6.75
18158,0,2023-03-01,SWN,6.75
18159,0,2023-03-01,HRL,6.75
18160,0,2023-03-01,TGTX,6.75
18161,0,2023-03-01,IP,6.75
18162,0,2023-03-01,GPS,6.75
18163,0,2023-03-01,JNPR,6.75
18164,0,2023-03-01,PTON,6.75
18165,0,2023-03-01,RIOT,6.75
18166,0,2023-03-01,BTU,6.75
18167,0,2023-03-01,DT,6.75
18168,0,2023-03-01,WPM,6.75
18169,0,2023-03-01,SI,6.75
18170,0,2023-03-01,CBOE,6.75
18171,0,2023-03-01,CSIQ,6.75
18172,0,2023-03-01,JWN,6.75
18173,0,2023-03-01,CZR,6.75
18174,0,2023-03-01,MULN,6.75
18175,0,2023-03-01,AEO,6.75
18176,0,2023-03-01,HBI,6.75
18177,0,2023-03-01,MT,6.75
18178,0,2023-03-01,WHR,6.75
18179,0,2023-03-01,NEOG,6.75
18180,0,2023-03-01,PENN,6.75
18181,0,2023-03-01,HL,6.75
18182,0,2023-03-01,MANU,6.75
18183,0,2023-03-01,RRC,6.75
18184,0,2023-03-01,JKS,6.75
18185,0,2023-03-01,TLRY,6.75
18186,0,2023-03-01,LUMN,6.75
18187,0,2023-03-01,UAA,6.75
18188,0,2023-03-01,ASO,6.75
18189,0,2023-03-01,COTY,6.75
18190,0,2023-03-01,NU,6.75
18191,0,2023-03-01,CAR,6.75
18192,0,2023-03-01,ZIM,6.75
18193,0,2023-03-01,DB,6.75
18194,0,2023-03-01,BROS,6.75
18195,0,2023-03-01,FL,6.75
18196,0,2023-03-01,AUY,6.75
18197,0,2023-03-01,AMC,6.75
18198,0,2023-03-01,OLED,6.75
18199,0,2023-03-01,LITE,6.75
18200,0,2023-03-01,ASAN,6.75
18201,0,2023-03-01,DBX,6.75
18202,0,2023-03-01,OLN,6.75
18203,0,2023-03-01,TRIP,6.75
18204,0,2023-03-01,CELH,6.75
18205,0,2023-03-01,HOOD,6.75
18206,0,2023-03-01,LAC,6.75
18207,0,2023-03-01,SHAK,6.75
18208,0,2023-03-01,QS,6.75
18209,0,2023-03-01,KGC,6.75
18210,0,2023-03-01,SPWR,6.75
18211,0,2023-03-01,FTCH,6.75
18212,0,2023-03-01,AMBA,6.75
18213,0,2023-03-01,GME,6.75
18214,0,2023-03-01,GH,6.75
18215,0,2023-03-01,SIRI,6.75
18216,0,2023-03-01,THC,6.75
18217,0,2023-03-01,HOG,6.75
18218,0,2023-03-01,DISH,6.75
18219,0,2023-03-01,CS,6.75
18220,0,2023-03-01,JBLU,6.75
18221,0,2023-03-01,STEM,6.75
18222,0,2023-03-01,AG,6.75
18223,0,2023-03-01,GOOS,6.75
18224,0,2023-03-01,SIG,6.75
18225,0,2023-04-03,TSLA,7.25
18226,0,2023-04-03,AAPL,7.25
18227,0,2023-04-03,NVDA,7.25
18228,0,2023-04-03,MSFT,7.25
18229,0,2023-04-03,AMZN,7.25
18230,0,2023-04-03,AMD,7.25
18231,0,2023-04-03,BABA,7.25
18232,0,2023-04-03,META,7.25
18233,0,2023-04-03,GOOGL,7.25
18234,0,2023-04-03,LULU,7.25
18235,0,2023-04-03,AVGO,7.25
18236,0,2023-04-03,NFLX,7.25
18237,0,2023-04-03,GOOG,7.25
18238,0,2023-04-03,CRM,7.25
18239,0,2023-04-03,XOM,7.25
18240,0,2023-04-03,BA,7.25
18241,0,2023-04-03,UNH,7.25
18242,0,2023-04-03,PFE,7.25
18243,0,2023-04-03,BAC,7.25
18244,0,2023-04-03,CVX,7.25
18245,0,2023-04-03,MA,7.25
18246,0,2023-04-03,MRK,7.25
18247,0,2023-04-03,JNJ,7.25
18248,0,2023-04-03,BRK.B,7.25
18249,0,2023-04-03,V,7.25
18250,0,2023-04-03,ABBV,7.25
18251,0,2023-04-03,QCOM,7.25
18252,0,2023-04-03,NKE,7.25
18253,0,2023-04-03,JPM,7.25
18254,0,2023-04-03,COST,7.25
18255,0,2023-04-03,REGN,7.25
18256,0,2023-04-03,DIS,7.25
18257,0,2023-04-03,HD,7.25
18258,0,2023-04-03,INTC,7.25
18259,0,2023-04-03,SNOW,7.25
18260,0,2023-04-03,LMT,7.25
18261,0,2023-04-03,ENPH,7.25
18262,0,2023-04-03,ADBE,7.25
18263,0,2023-04-03,SBUX,7.25
18264,0,2023-04-03,LLY,7.25
18265,0,2023-04-03,TMO,7.25
18266,0,2023-04-03,TXN,7.25
18267,0,2023-04-03,PYPL,7.25
18268,0,2023-04-03,T,7.25
18269,0,2023-04-03,CVS,7.25
18270,0,2023-04-03,VZ,7.25
18271,0,2023-04-03,BMY,7.25
18272,0,2023-04-03,NOC,7.25
18273,0,2023-04-03,WFC,7.25
18274,0,2023-04-03,SQ,7.25
18275,0,2023-04-03,MU,7.25
18276,0,2023-04-03,MDT,7.25
18277,0,2023-04-03,PG,7.25
18278,0,2023-04-03,WMT,7.25
18279,0,2023-04-03,CMCSA,7.25
18280,0,2023-04-03,CAT,7.25
18281,0,2023-04-03,BLK,7.25
18282,0,2023-04-03,ABT,7.25
18283,0,2023-04-03,OXY,7.25
18284,0,2023-04-03,KLAC,7.25
18285,0,2023-04-03,C,7.25
18286,0,2023-04-03,NOW,7.25
18287,0,2023-04-03,MRNA,7.25
18288,0,2023-04-03,CI,7.25
18289,0,2023-04-03,DHR,7.25
18290,0,2023-04-03,TMUS,7.25
18291,0,2023-04-03,FCX,7.25
18292,0,2023-04-03,COIN,7.25
18293,0,2023-04-03,MCD,7.25
18294,0,2023-04-03,GS,7.25
18295,0,2023-04-03,SCHW,7.25
18296,0,2023-04-03,UBER,7.25
18297,0,2023-04-03,CSCO,7.25
18298,0,2023-04-03,SLB,7.25
18299,0,2023-04-03,AMAT,7.25
18300,0,2023-04-03,SHOP,7.25
18301,0,2023-04-03,STZ,7.25
18302,0,2023-04-03,ORCL,7.25
18303,0,2023-04-03,ATVI,7.25
18304,0,2023-04-03,F,7.25
18305,0,2023-04-03,LRCX,7.25
18306,0,2023-04-03,COP,7.25
18307,0,2023-04-03,RTX,7.25
18308,0,2023-04-03,BAX,7.25
18309,0,2023-04-03,CRWD,7.25
18310,0,2023-04-03,EXAS,7.25
18311,0,2023-04-03,ADI,7.25
18312,0,2023-04-03,USB,7.25
18313,0,2023-04-03,TGT,7.25
18314,0,2023-04-03,PANW,7.25
18315,0,2023-04-03,BKNG,7.25
18316,0,2023-04-03,ACN,7.25
18317,0,2023-04-03,PEP,7.25
18318,0,2023-04-03,SPGI,7.25
18319,0,2023-04-03,KO,7.25
18320,0,2023-04-03,ELV,7.25
18321,0,2023-04-03,UPS,7.25
18322,0,2023-04-03,AMGN,7.25
18323,0,2023-04-03,IBM,7.25
18324,0,2023-04-03,DG,7.25
18325,0,2023-04-03,VLO,7.25
18326,0,2023-04-03,RBLX,7.25
18327,0,2023-04-03,HON,7.25
18328,0,2023-04-03,LOW,7.25
18329,0,2023-04-03,GE,7.25
18330,0,2023-04-03,FDX,7.25
18331,0,2023-04-03,HAL,7.25
18332,0,2023-04-03,INTU,7.25
18333,0,2023-04-03,CMG,7.25
18334,0,2023-04-03,HUM,7.25
18335,0,2023-04-03,DE,7.25
18336,0,2023-04-03,M,7.25
18337,0,2023-04-03,PM,7.25
18338,0,2023-04-03,TEAM,7.25
18339,0,2023-04-03,TJX,7.25
18340,0,2023-04-03,PSX,7.25
18341,0,2023-04-03,AXP,7.25
18342,0,2023-04-03,UNP,7.25
18343,0,2023-04-03,CSX,7.25
18344,0,2023-04-03,ADP,7.25
18345,0,2023-04-03,BIIB,7.25
18346,0,2023-04-03,DVN,7.25
18347,0,2023-04-03,GILD,7.25
18348,0,2023-04-03,AAL,7.25
18349,0,2023-04-03,MS,7.25
18350,0,2023-04-03,UAL,7.25
18351,0,2023-04-03,MPC,7.25
18352,0,2023-04-03,COF,7.25
18353,0,2023-04-03,MCK,7.25
18354,0,2023-04-03,GM,7.25
18355,0,2023-04-03,CCL,7.25
18356,0,2023-04-03,ON,7.25
18357,0,2023-04-03,DAL,7.25
18358,0,2023-04-03,KHC,7.25
18359,0,2023-04-03,TFC,7.25
18360,0,2023-04-03,PXD,7.25
18361,0,2023-04-03,PNC,7.25
18362,0,2023-04-03,MELI,7.25
18363,0,2023-04-03,EOG,7.25
18364,0,2023-04-03,ISRG,7.25
18365,0,2023-04-03,VALE,7.25
18366,0,2023-04-03,NEM,7.25
18367,0,2023-04-03,DASH,7.25
18368,0,2023-04-03,CHTR,7.25
18369,0,2023-04-03,MRVL,7.25
18370,0,2023-04-03,ABNB,7.25
18371,0,2023-04-03,GD,7.25
18372,0,2023-04-03,FSLR,7.25
18373,0,2023-04-03,CME,7.25
18374,0,2023-04-03,VRTX,7.25
18375,0,2023-04-03,MMM,7.25
18376,0,2023-04-03,U,7.25
18377,0,2023-04-03,RIVN,7.25
18378,0,2023-04-03,DOW,7.25
18379,0,2023-04-03,GOLD,7.25
18380,0,2023-04-03,AZO,7.25
18381,0,2023-04-03,MET,7.25
18382,0,2023-04-03,DLTR,7.25
18383,0,2023-04-03,WBA,7.25
18384,0,2023-04-03,BX,7.25
18385,0,2023-04-03,SE,7.25
18386,0,2023-04-03,ADM,7.25
18387,0,2023-04-03,CNC,7.25
18388,0,2023-04-03,ALB,7.25
18389,0,2023-04-03,LNG,7.25
18390,0,2023-04-03,HUBS,7.25
18391,0,2023-04-03,FIVE,7.25
18392,0,2023-04-03,KMI,7.25
18393,0,2023-04-03,CF,7.25
18394,0,2023-04-03,MO,7.25
18395,0,2023-04-03,ZS,7.25
18396,0,2023-04-03,EBAY,7.25
18397,0,2023-04-03,ROST,7.25
18398,0,2023-04-03,EMR,7.25
18399,0,2023-04-03,GEHC,7.25
18400,0,2023-04-03,NET,7.25
18401,0,2023-04-03,AA,7.25
18402,0,2023-04-03,URI,7.25
18403,0,2023-04-03,RCL,7.25
18404,0,2023-04-03,ROKU,7.25
18405,0,2023-04-03,NXPI,7.25
18406,0,2023-04-03,WBD,7.25
18407,0,2023-04-03,RH,7.25
18408,0,2023-04-03,WDC,7.25
18409,0,2023-04-03,DOCU,7.25
18410,0,2023-04-03,MDB,7.25
18411,0,2023-04-03,FISV,7.25
18412,0,2023-04-03,MAR,7.25
18413,0,2023-04-03,WDAY,7.25
18414,0,2023-04-03,LYFT,7.25
18415,0,2023-04-03,DDOG,7.25
18416,0,2023-04-03,NSC,7.25
18417,0,2023-04-03,MDLZ,7.25
18418,0,2023-04-03,LUV,7.25
18419,0,2023-04-03,KMB,7.25
18420,0,2023-04-03,WM,7.25
18421,0,2023-04-03,ETSY,7.25
18422,0,2023-04-03,ADSK,7.25
18423,0,2023-04-03,TEVA,7.25
18424,0,2023-04-03,TSCO,7.25
18425,0,2023-04-03,DFS,7.25
18426,0,2023-04-03,PLUG,7.25
18427,0,2023-04-03,HES,7.25
18428,0,2023-04-03,WYNN,7.25
18429,0,2023-04-03,SEDG,7.25
18430,0,2023-04-03,LEN,7.25
18431,0,2023-04-03,APA,7.25
18432,0,2023-04-03,EQT,7.25
18433,0,2023-04-03,SOFI,7.25
18434,0,2023-04-03,AFL,7.25
18435,0,2023-04-03,MTCH,7.25
18436,0,2023-04-03,LVS,7.25
18437,0,2023-04-03,GLW,7.25
18438,0,2023-04-03,DD,7.25
18439,0,2023-04-03,ZM,7.25
18440,0,2023-04-03,NUE,7.25
18441,0,2023-04-03,CAH,7.25
18442,0,2023-04-03,SMCI,7.25
18443,0,2023-04-03,TTWO,7.25
18444,0,2023-04-03,ULTA,7.25
18445,0,2023-04-03,MRO,7.25
18446,0,2023-04-03,NCLH,7.25
18447,0,2023-04-03,MOS,7.25
18448,0,2023-04-03,SO,7.25
18449,0,2023-04-03,ILMN,7.25
18450,0,2023-04-03,HZNP,7.25
18451,0,2023-04-03,CTRA,7.25
18452,0,2023-04-03,WMB,7.25
18453,0,2023-04-03,ABC,7.25
18454,0,2023-04-03,MARA,7.25
18455,0,2023-04-03,KR,7.25
18456,0,2023-04-03,CAG,7.25
18457,0,2023-04-03,RIG,7.25
18458,0,2023-04-03,ALLY,7.25
18459,0,2023-04-03,DPZ,7.25
18460,0,2023-04-03,SYY,7.25
18461,0,2023-04-03,DHI,7.25
18462,0,2023-04-03,EA,7.25
18463,0,2023-04-03,ANET,7.25
18464,0,2023-04-03,BILL,7.25
18465,0,2023-04-03,CPNG,7.25
18466,0,2023-04-03,Z,7.25
18467,0,2023-04-03,PLTR,7.25
18468,0,2023-04-03,PINS,7.25
18469,0,2023-04-03,MGM,7.25
18470,0,2023-04-03,PARA,7.25
18471,0,2023-04-03,TROW,7.25
18472,0,2023-04-03,HSY,7.25
18473,0,2023-04-03,FRC,7.25
18474,0,2023-04-03,CLF,7.25
18475,0,2023-04-03,PBR,7.25
18476,0,2023-04-03,AIG,7.25
18477,0,2023-04-03,SPLK,7.25
18478,0,2023-04-03,ALGN,7.25
18479,0,2023-04-03,BURL,7.25
18480,0,2023-04-03,LCID,7.25
18481,0,2023-04-03,DKNG,7.25
18482,0,2023-04-03,TDOC,7.25
18483,0,2023-04-03,EXPE,7.25
18484,0,2023-04-03,KMX,7.25
18485,0,2023-04-03,W,7.25
18486,0,2023-04-03,RUN,7.25
18487,0,2023-04-03,TTD,7.25
18488,0,2023-04-03,GNRC,7.25
18489,0,2023-04-03,TAL,7.25
18490,0,2023-04-03,PPG,7.25
18491,0,2023-04-03,CROX,7.25
18492,0,2023-04-03,BBWI,7.25
18493,0,2023-04-03,NLY,7.25
18494,0,2023-04-03,HPQ,7.25
18495,0,2023-04-03,AR,7.25
18496,0,2023-04-03,PCG,7.25
18497,0,2023-04-03,NTAP,7.25
18498,0,2023-04-03,CHWY,7.25
18499,0,2023-04-03,KEY,7.25
18500,0,2023-04-03,SWKS,7.25
18501,0,2023-04-03,OKTA,7.25
18502,0,2023-04-03,SU,7.25
18503,0,2023-04-03,SRPT,7.25
18504,0,2023-04-03,APO,7.25
18505,0,2023-04-03,SNAP,7.25
18506,0,2023-04-03,BBBY,7.25
18507,0,2023-04-03,EDU,7.25
18508,0,2023-04-03,NOV,7.25
18509,0,2023-04-03,ET,7.25
18510,0,2023-04-03,NVAX,7.25
18511,0,2023-04-03,GSK,7.25
18512,0,2023-04-03,MDGL,7.25
18513,0,2023-04-03,CHPT,7.25
18514,0,2023-04-03,DKS,7.25
18515,0,2023-04-03,BBY,7.25
18516,0,2023-04-03,X,7.25
18517,0,2023-04-03,KKR,7.25
18518,0,2023-04-03,AXSM,7.25
18519,0,2023-04-03,CCJ,7.25
18520,0,2023-04-03,VFC,7.25
18521,0,2023-04-03,TPR,7.25
18522,0,2023-04-03,KSS,7.25
18523,0,2023-04-03,TWLO,7.25
18524,0,2023-04-03,CLX,7.25
18525,0,2023-04-03,AGNC,7.25
18526,0,2023-04-03,RACE,7.25
18527,0,2023-04-03,AFRM,7.25
18528,0,2023-04-03,CPB,7.25
18529,0,2023-04-03,FOXA,7.25
18530,0,2023-04-03,EPD,7.25
18531,0,2023-04-03,DELL,7.25
18532,0,2023-04-03,NTR,7.25
18533,0,2023-04-03,MSTR,7.25
18534,0,2023-04-03,TOL,7.25
18535,0,2023-04-03,FITB,7.25
18536,0,2023-04-03,TOST,7.25
18537,0,2023-04-03,MPW,7.25
18538,0,2023-04-03,STNG,7.25
18539,0,2023-04-03,AAP,7.25
18540,0,2023-04-03,WSM,7.25
18541,0,2023-04-03,TECK,7.25
18542,0,2023-04-03,SPOT,7.25
18543,0,2023-04-03,ANF,7.25
18544,0,2023-04-03,STX,7.25
18545,0,2023-04-03,SWN,7.25
18546,0,2023-04-03,HRL,7.25
18547,0,2023-04-03,TGTX,7.25
18548,0,2023-04-03,IP,7.25
18549,0,2023-04-03,GPS,7.25
18550,0,2023-04-03,JNPR,7.25
18551,0,2023-04-03,PTON,7.25
18552,0,2023-04-03,RIOT,7.25
18553,0,2023-04-03,BTU,7.25
18554,0,2023-04-03,DT,7.25
18555,0,2023-04-03,WPM,7.25
18556,0,2023-04-03,SI,7.25
18557,0,2023-04-03,CBOE,7.25
18558,0,2023-04-03,CSIQ,7.25
18559,0,2023-04-03,JWN,7.25
18560,0,2023-04-03,CZR,7.25
18561,0,2023-04-03,MULN,7.25
18562,0,2023-04-03,AEO,7.25
18563,0,2023-04-03,HBI,7.25
18564,0,2023-04-03,MT,7.25
18565,0,2023-04-03,WHR,7.25
18566,0,2023-04-03,NEOG,7.25
18567,0,2023-04-03,PENN,7.25
18568,0,2023-04-03,HL,7.25
18569,0,2023-04-03,MANU,7.25
18570,0,2023-04-03,RRC,7.25
18571,0,2023-04-03,JKS,7.25
18572,0,2023-04-03,TLRY,7.25
18573,0,2023-04-03,LUMN,7.25
18574,0,2023-04-03,UAA,7.25
18575,0,2023-04-03,ASO,7.25
18576,0,2023-04-03,COTY,7.25
18577,0,2023-04-03,NU,7.25
18578,0,2023-04-03,CAR,7.25
18579,0,2023-04-03,ZIM,7.25
18580,0,2023-04-03,DB,7.25
18581,0,2023-04-03,BROS,7.25
18582,0,2023-04-03,FL,7.25
18583,0,2023-04-03,GDDY,7.25
18584,0,2023-04-03,WAL,7.25
18585,0,2023-04-03,AMC,7.25
18586,0,2023-04-03,ASAN,7.25
18587,0,2023-04-03,DBX,7.25
18588,0,2023-04-03,OLN,7.25
18589,0,2023-04-03,GTLB,7.25
18590,0,2023-04-03,TRIP,7.25
18591,0,2023-04-03,CELH,7.25
18592,0,2023-04-03,HOOD,7.25
18593,0,2023-04-03,LAC,7.25
18594,0,2023-04-03,SHAK,7.25
18595,0,2023-04-03,QS,7.25
18596,0,2023-04-03,KGC,7.25
18597,0,2023-04-03,SPWR,7.25
18598,0,2023-04-03,FTCH,7.25
18599,0,2023-04-03,AMBA,7.25
18600,0,2023-04-03,GME,7.25
18601,0,2023-04-03,SIRI,7.25
18602,0,2023-04-03,HOG,7.25
18603,0,2023-04-03,DISH,7.25
18604,0,2023-04-03,CS,7.25
18605,0,2023-04-03,JBLU,7.25
18606,0,2023-04-03,STEM,7.25
18607,0,2023-04-03,AG,7.25
18608,0,2023-04-03,GOOS,7.25
18609,0,2023-04-03,SIG,7.25
18610,0,2023-05-01,TSLA,7.0
18611,0,2023-05-01,AAPL,7.0
18612,0,2023-05-01,NVDA,7.0
18613,0,2023-05-01,MSFT,7.0
18614,0,2023-05-01,AMZN,7.0
18615,0,2023-05-01,AMD,7.0
18616,0,2023-05-01,BABA,7.0
18617,0,2023-05-01,META,7.0
18618,0,2023-05-01,GOOGL,7.0
18619,0,2023-05-01,LULU,7.0
18620,0,2023-05-01,AVGO,7.0
18621,0,2023-05-01,NFLX,7.0
18622,0,2023-05-01,GOOG,7.0
18623,0,2023-05-01,CRM,7.0
18624,0,2023-05-01,XOM,7.0
18625,0,2023-05-01,BA,7.0
18626,0,2023-05-01,UNH,7.0
18627,0,2023-05-01,PFE,7.0
18628,0,2023-05-01,BAC,7.0
18629,0,2023-05-01,CVX,7.0
18630,0,2023-05-01,MA,7.0
18631,0,2023-05-01,MRK,7.0
18632,0,2023-05-01,JNJ,7.0
18633,0,2023-05-01,BRK.B,7.0
18634,0,2023-05-01,V,7.0
18635,0,2023-05-01,ABBV,7.0
18636,0,2023-05-01,QCOM,7.0
18637,0,2023-05-01,NKE,7.0
18638,0,2023-05-01,JPM,7.0
18639,0,2023-05-01,COST,7.0
18640,0,2023-05-01,REGN,7.0
18641,0,2023-05-01,DIS,7.0
18642,0,2023-05-01,HD,7.0
18643,0,2023-05-01,INTC,7.0
18644,0,2023-05-01,SNOW,7.0
18645,0,2023-05-01,LMT,7.0
18646,0,2023-05-01,ENPH,7.0
18647,0,2023-05-01,ADBE,7.0
18648,0,2023-05-01,SBUX,7.0
18649,0,2023-05-01,LLY,7.0
18650,0,2023-05-01,TMO,7.0
18651,0,2023-05-01,TXN,7.0
18652,0,2023-05-01,PYPL,7.0
18653,0,2023-05-01,T,7.0
18654,0,2023-05-01,CVS,7.0
18655,0,2023-05-01,VZ,7.0
18656,0,2023-05-01,BMY,7.0
18657,0,2023-05-01,NOC,7.0
18658,0,2023-05-01,WFC,7.0
18659,0,2023-05-01,SQ,7.0
18660,0,2023-05-01,MU,7.0
18661,0,2023-05-01,MDT,7.0
18662,0,2023-05-01,PG,7.0
18663,0,2023-05-01,WMT,7.0
18664,0,2023-05-01,CMCSA,7.0
18665,0,2023-05-01,CAT,7.0
18666,0,2023-05-01,BLK,7.0
18667,0,2023-05-01,ABT,7.0
18668,0,2023-05-01,OXY,7.0
18669,0,2023-05-01,KLAC,7.0
18670,0,2023-05-01,C,7.0
18671,0,2023-05-01,NOW,7.0
18672,0,2023-05-01,MRNA,7.0
18673,0,2023-05-01,CI,7.0
18674,0,2023-05-01,DHR,7.0
18675,0,2023-05-01,TMUS,7.0
18676,0,2023-05-01,FCX,7.0
18677,0,2023-05-01,COIN,7.0
18678,0,2023-05-01,MCD,7.0
18679,0,2023-05-01,GS,7.0
18680,0,2023-05-01,SCHW,7.0
18681,0,2023-05-01,UBER,7.0
18682,0,2023-05-01,CSCO,7.0
18683,0,2023-05-01,SLB,7.0
